"ID","Generator","Status","Result Status","Proxy Role","Keep SR2","Has SR2","Highlight","Aqu_Ca","Aqu_Cl","Aqu_Mg","Aqu_Na","Aqu_SO4","Inj_CaComp","Inj_Cl","Inj_MgComp","Inj_NaComp","Inj_SO4Comp","InjectorStw","Tres","Inj_Temp","Oil_Recovery","Execution Node","Dataset Path","Optimal","Comment"
"879","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.876721","5.1988017","0.419317","2.974547","0.0023750672","0.00095609431","0.052749672","0.003345608","0.04636766","0.001479384","278.9834","176.7","210","53.694103","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00879.dat","False",""
"880","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.876721","5.1988017","0.3781012","4.6251548","0.0090153659","0.0081183216","0.00340592","0.001835579","0.0897503","0.0025289088","199.274","232.5","200","52.493626","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00880.dat","False",""
"881","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.28723861","1.0147851","0.29566961","4.6251548","0.0061695236","6.08159E-05","0.00340592","0.001835579","0.029014604","0.0025289088","199.274","213.9","150","51.908268","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00881.dat","False",""
"882","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.28723861","6.5934739","0.25445381","1.8741418","0.0071181377","0.0063277648","0.089757486","0.001835579","0.081073772","0.00279129","332.123","139.5","210","54.792919","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00882.dat","False",""
"883","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.0346033","3.1067934","0.419317","2.974547","0.0071181377","6.08159E-05","0.11442936","0.003345608","0.029014604","0.0012170028","292.2683","232.5","200","53.366661","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00883.dat","False",""
"884","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.0346033","0.317449","0.21323801","4.6251548","0.00996398","0.0090136","0.00340592","0.003345608","0.029014604","0.0025289088","278.9834","213.9","200","53.229813","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00884.dat","False",""
"885","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.62408569","1.7121212","0.25445381","3.5247496","0.0090153659","0.0090136","0.028077796","0.01542584","0.072397244","0.0006922404","265.6985","223.2","190","56.715469","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00885.dat","False",""
"886","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.20302684","3.1067934","0.25445381","4.6251548","0.0061695236","0.0018513727","0.00340592","0.010895753","0.0897503","0.00279129","252.4136","204.6","230","53.228443","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00886.dat","False",""
"887","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.0346033","1.7121212","0.048374818","5.72556","0.00996398","0.0027466511","0.089757486","0.012405782","0.020338076","0.0012170028","225.8438","204.6","180","52.655499","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00887.dat","False",""
"888","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.37145038","1.0147851","0.21323801","4.0749522","0.0042722954","0.0054324864","0.028077796","0.004855637","0.063720716","0.0020041464","225.8438","232.5","170","52.399128","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00888.dat","False",""
"889","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.45566215","4.5014656","0.3368854","5.72556","0.0080667518","0.0081183216","0.077421548","0.004855637","0.011661548","0.0025289088","265.6985","204.6","230","53.478958","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00889.dat","False",""
"890","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.28723861","3.1067934","0.3781012","0.223534","0.000477839","0.0081183216","0.11442936","0.007875695","0.029014604","0.0017417652","199.274","167.4","220","59.804485","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00890.dat","False",""
"891","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.28723861","0.317449","0.13080641","4.0749522","0.0023750672","0.00095609431","0.089757486","0.003345608","0.063720716","0.0017417652","292.2683","167.4","150","53.498913","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00891.dat","False",""
"892","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.37145038","1.7121212","0.25445381","0.7737366","0.0052209095","0.0054324864","0.089757486","0.006365666","0.029014604","0.0004298592","225.8438","213.9","150","55.579437","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00892.dat","False",""
"893","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.11881507","1.7121212","0.3368854","2.4243444","0.0033236813","6.08159E-05","0.028077796","0.001835579","0.037691132","0.0012170028","265.6985","213.9","200","53.076126","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00893.dat","False",""
"894","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.11881507","5.8961378","0.048374818","0.7737366","0.0090153659","0.0054324864","0.10209342","0.004855637","0.00298502","0.001479384","239.1287","213.9","220","52.958","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00894.dat","False",""
"895","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.876721","2.4094573","0.089590616","4.0749522","0.0080667518","0.0036419295","0.077421548","0.012405782","0.037691132","0.00279129","199.274","176.7","250","52.544678","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00895.dat","False",""
"896","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.28723861","7.29081","0.13080641","3.5247496","0.0023750672","0.0081183216","0.1267653","0.013915811","0.055044188","0.001479384","252.4136","186","180","53.201862","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00896.dat","False",""
"897","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.70829746","4.5014656","0.3368854","1.8741418","0.0023750672","0.0081183216","0.015741858","0.003345608","0.055044188","0.0020041464","225.8438","148.8","180","53.025749","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00897.dat","False",""
"898","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.37145038","1.0147851","0.25445381","5.72556","0.0052209095","0.0027466511","0.00340592","0.013915811","0.011661548","0.000167478","305.5532","139.5","150","64.211945","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00898.dat","False",""
"899","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.876721","7.29081","0.048374818","4.0749522","0.0080667518","0.0063277648","0.06508561","0.001835579","0.081073772","0.0004298592","318.8381","148.8","190","62.553734","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00899.dat","False",""
"900","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.45566215","1.7121212","0.00715902","5.1753574","0.0033236813","0.0090136","0.06508561","0.006365666","0.055044188","0.0017417652","318.8381","139.5","230","54.728535","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00900.dat","False",""
"901","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.62408569","7.29081","0.17202221","4.0749522","0.0042722954","0.0018513727","0.1267653","0.009385724","0.081073772","0.0025289088","292.2683","204.6","240","53.902012","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00901.dat","False",""
"902","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.45566215","5.1988017","0.29566961","2.974547","0.00996398","6.08159E-05","0.089757486","0.01542584","0.072397244","0.0025289088","239.1287","195.3","170","52.849178","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00902.dat","False",""
"903","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.53987392","1.7121212","0.00715902","3.5247496","0.0033236813","0.0063277648","0.089757486","0.00032555","0.04636766","0.0022665276","239.1287","148.8","170","53.136074","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00903.dat","False",""
"904","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.20302684","5.1988017","0.17202221","4.6251548","0.0052209095","0.0027466511","0.1267653","0.010895753","0.063720716","0.000167478","199.274","204.6","230","55.448795","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00904.dat","False",""
"905","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.20302684","5.1988017","0.089590616","1.3239392","0.0080667518","6.08159E-05","0.015741858","0.010895753","0.029014604","0.0004298592","305.5532","195.3","250","62.915657","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00905.dat","False",""
"906","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.62408569","5.1988017","0.29566961","5.72556","0.0080667518","0.0072230432","0.028077796","0.01542584","0.00298502","0.0022665276","212.5589","204.6","230","52.812794","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00906.dat","False",""
"907","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.11881507","3.8041295","0.17202221","2.4243444","0.0033236813","0.0072230432","0.10209342","0.003345608","0.00298502","0.0025289088","225.8438","195.3","210","52.738182","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00907.dat","False",""
"908","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.37145038","6.5934739","0.13080641","3.5247496","0.0042722954","0.0081183216","0.052749672","0.004855637","0.081073772","0.0009546216","318.8381","186","240","59.898262","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00908.dat","False",""
"909","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.37145038","6.5934739","0.089590616","2.974547","0.0023750672","0.0090136","0.015741858","0.001835579","0.063720716","0.0017417652","239.1287","158.1","230","53.442001","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00909.dat","False",""
"910","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.0346033","6.5934739","0.25445381","5.1753574","0.0061695236","0.00095609431","0.10209342","0.001835579","0.029014604","0.0009546216","212.5589","139.5","190","53.053822","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00910.dat","False",""
"911","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.37145038","7.29081","0.3781012","3.5247496","0.0042722954","0.004537208","0.040413734","0.006365666","0.081073772","0.001479384","199.274","167.4","160","52.443764","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00911.dat","False",""
"912","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.20302684","5.8961378","0.13080641","4.6251548","0.0080667518","0.0072230432","0.089757486","0.010895753","0.00298502","0.001479384","225.8438","139.5","190","53.255665","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00912.dat","False",""
"913","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.70829746","7.29081","0.21323801","2.4243444","0.0071181377","0.0027466511","0.015741858","0.00032555","0.063720716","0.00279129","199.274","204.6","190","52.42728","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00913.dat","False",""
"914","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.28723861","6.5934739","0.089590616","3.5247496","0.0071181377","0.004537208","0.06508561","0.009385724","0.011661548","0.00279129","305.5532","204.6","230","53.921852","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00914.dat","False",""
"915","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.28723861","1.0147851","0.3781012","1.8741418","0.0061695236","0.0018513727","0.040413734","0.00032555","0.055044188","0.0006922404","292.2683","139.5","200","58.424282","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00915.dat","False",""
"916","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.70829746","1.7121212","0.25445381","5.1753574","0.0042722954","0.004537208","0.052749672","0.007875695","0.0897503","0.0004298592","225.8438","232.5","230","56.192661","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00916.dat","False",""
"917","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.876721","1.0147851","0.17202221","0.7737366","0.000477839","0.00095609431","0.00340592","0.010895753","0.081073772","0.0009546216","265.6985","223.2","170","67.036018","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00917.dat","False",""
"918","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.62408569","1.7121212","0.3368854","3.5247496","0.0023750672","6.08159E-05","0.028077796","0.013915811","0.011661548","0.00279129","292.2683","186","250","53.93132","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00918.dat","False",""
"919","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.28723861","7.29081","0.00715902","4.0749522","0.000477839","6.08159E-05","0.11442936","0.007875695","0.037691132","0.000167478","318.8381","204.6","230","66.753227","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00919.dat","False",""
"920","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.0346033","7.29081","0.00715902","4.6251548","0.0023750672","0.00095609431","0.028077796","0.007875695","0.0897503","0.00279129","278.9834","158.1","150","53.60191","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00920.dat","False",""
"921","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.37145038","4.5014656","0.089590616","2.4243444","0.0023750672","0.0081183216","0.00340592","0.003345608","0.063720716","0.0017417652","292.2683","232.5","170","53.234356","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00921.dat","False",""
"922","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.70829746","4.5014656","0.00715902","1.8741418","0.0042722954","0.0054324864","0.015741858","0.013915811","0.081073772","0.0012170028","278.9834","213.9","150","54.831047","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00922.dat","False",""
"923","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.37145038","0.317449","0.21323801","1.3239392","0.0014264531","0.0063277648","0.052749672","0.001835579","0.0897503","0.0025289088","278.9834","176.7","170","53.307899","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00923.dat","False",""
"924","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.876721","3.1067934","0.25445381","2.4243444","0.0023750672","0.00095609431","0.06508561","0.012405782","0.063720716","0.00279129","292.2683","176.7","190","53.660645","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00924.dat","False",""
"925","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.79250923","1.0147851","0.21323801","1.8741418","0.0071181377","0.0036419295","0.089757486","0.012405782","0.029014604","0.0006922404","239.1287","186","170","55.873859","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00925.dat","False",""
"926","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.20302684","0.317449","0.29566961","4.6251548","0.0090153659","0.0036419295","0.11442936","0.001835579","0.0897503","0.0006922404","318.8381","223.2","190","58.037155","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00926.dat","False",""
"927","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.53987392","0.317449","0.00715902","0.223534","0.0061695236","0.0090136","0.089757486","0.013915811","0.0897503","0.0006922404","239.1287","148.8","150","56.635292","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00927.dat","False",""
"928","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.53987392","5.8961378","0.13080641","4.0749522","0.0061695236","0.0018513727","0.11442936","0.013915811","0.011661548","0.0004298592","332.123","204.6","170","63.507786","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00928.dat","False",""
"929","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.0346033","3.8041295","0.089590616","4.6251548","0.0052209095","0.0063277648","0.040413734","0.01542584","0.0897503","0.0022665276","292.2683","148.8","240","54.339821","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00929.dat","False",""
"930","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.70829746","0.317449","0.25445381","2.4243444","0.0080667518","0.0072230432","0.1267653","0.010895753","0.055044188","0.0020041464","199.274","232.5","250","52.239265","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00930.dat","False",""
"931","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.53987392","1.0147851","0.25445381","1.8741418","0.000477839","0.0063277648","0.077421548","0.007875695","0.029014604","0.0022665276","278.9834","223.2","250","59.335579","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00931.dat","False",""
